row_id,trip_id,station_name,event_type,scheduled_time,actual_time,delay_seconds,day_of_week,hour_of_day,service_date,punctuality_status,delay_bucket,peak_status,day_type
5841,1|61386|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 19:44:00,2025-01-31 19:36:00,-480.0,5,19,2025-01-31,early,more_than_5min_early,off_peak,weekday
5842,1|61400|4|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 19:44:00,2025-01-31 19:46:00,120.0,5,19,2025-01-31,late,1_to_5min_late,off_peak,weekday
5843,1|61386|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 19:44:00,2025-01-31 19:36:00,-480.0,5,19,2025-01-31,early,more_than_5min_early,off_peak,weekday
5844,1|61400|4|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 19:44:00,2025-01-31 19:46:00,120.0,5,19,2025-01-31,late,1_to_5min_late,off_peak,weekday
5845,1|61400|6|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 19:54:00,2025-01-31 19:54:00,0.0,5,19,2025-01-31,punctual,on_time,off_peak,weekday
5846,1|61386|5|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 19:54:00,2025-01-31 19:46:00,-480.0,5,19,2025-01-31,early,more_than_5min_early,off_peak,weekday
5847,1|61386|5|86|31012025,Antonplatz (Berlin),departure,2025-01-31 19:54:00,2025-01-31 19:46:00,-480.0,5,19,2025-01-31,early,more_than_5min_early,off_peak,weekday
5848,1|61400|6|86|31012025,Antonplatz (Berlin),departure,2025-01-31 19:54:00,2025-01-31 19:54:00,0.0,5,19,2025-01-31,punctual,on_time,off_peak,weekday
5849,1|61400|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 19:54:00,2025-01-31 19:55:00,60.0,5,19,2025-01-31,punctual,on_time,off_peak,weekday
5850,1|61386|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 19:54:00,2025-01-31 19:36:00,-1080.0,5,19,2025-01-31,early,more_than_5min_early,off_peak,weekday
5851,1|61400|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 19:54:00,2025-01-31 19:55:00,60.0,5,19,2025-01-31,punctual,on_time,off_peak,weekday
5852,1|61386|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 19:54:00,2025-01-31 19:36:00,-1080.0,5,19,2025-01-31,early,more_than_5min_early,off_peak,weekday
5853,1|61400|7|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:04:00,2025-01-31 20:03:00,-60.0,5,20,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5854,1|61386|6|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:04:00,2025-01-31 20:04:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5855,1|61386|6|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:04:00,2025-01-31 20:04:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5856,1|61400|7|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:04:00,2025-01-31 20:03:00,-60.0,5,20,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5857,1|61400|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:04:00,2025-01-31 20:07:00,180.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5858,1|61386|7|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:04:00,2025-01-31 20:04:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5859,1|61400|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:04:00,2025-01-31 20:07:00,180.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5860,1|61386|7|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:04:00,2025-01-31 20:04:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5861,1|61400|8|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:14:00,2025-01-31 20:12:00,-120.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5862,1|61386|7|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:14:00,2025-01-31 20:14:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5863,1|61386|7|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:14:00,2025-01-31 20:14:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5864,1|61400|8|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:14:00,2025-01-31 20:12:00,-120.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5865,1|61400|7|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:14:00,2025-01-31 20:13:00,-60.0,5,20,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5866,1|61386|8|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:14:00,2025-01-31 20:06:00,-480.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5867,1|61386|8|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:14:00,2025-01-31 20:06:00,-480.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5868,1|61400|7|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:14:00,2025-01-31 20:13:00,-60.0,5,20,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5869,1|61407|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:21:00,2025-01-31 20:21:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5870,1|61407|0|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:21:00,2025-01-31 20:21:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5871,1|61378|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:23:00,2025-01-31 20:06:00,-1020.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5872,1|61378|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:23:00,2025-01-31 20:06:00,-1020.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5873,1|61386|8|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:24:00,2025-01-31 20:16:00,-480.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5874,1|61386|8|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:24:00,2025-01-31 20:16:00,-480.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5875,1|61400|8|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:24:00,2025-01-31 20:22:00,-120.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5876,1|61400|8|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:24:00,2025-01-31 20:22:00,-120.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5877,1|61408|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:28:00,2025-01-31 20:28:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5878,1|61408|0|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:28:00,2025-01-31 20:28:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5879,1|61379|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:29:00,2025-01-31 20:31:00,120.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5880,1|61379|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:29:00,2025-01-31 20:31:00,120.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5881,1|61407|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:31:00,2025-01-31 20:35:00,240.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5882,1|61407|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:31:00,2025-01-31 20:35:00,240.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5883,1|61378|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:32:00,2025-01-31 20:31:00,-60.0,5,20,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5884,1|61378|0|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:32:00,2025-01-31 20:31:00,-60.0,5,20,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5885,1|61379|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:38:00,2025-01-31 20:40:00,120.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5886,1|61408|1|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:38:00,2025-01-31 20:41:00,180.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5887,1|61379|0|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:38:00,2025-01-31 20:40:00,120.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5888,1|61408|1|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:38:00,2025-01-31 20:41:00,180.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5889,1|61408|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:38:00,2025-01-31 20:39:00,60.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5890,1|61408|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:38:00,2025-01-31 20:39:00,60.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5891,1|61380|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:39:00,2025-01-31 20:36:00,-180.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5892,1|61380|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:39:00,2025-01-31 20:36:00,-180.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5893,1|61380|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:48:00,2025-01-31 20:45:00,-180.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5894,1|61408|2|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:48:00,2025-01-31 20:48:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5895,1|61408|2|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:48:00,2025-01-31 20:48:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5896,1|61380|0|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:48:00,2025-01-31 20:45:00,-180.0,5,20,2025-01-31,early,1_to_5min_early,off_peak,weekday
5897,1|61408|1|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:48:00,2025-01-31 20:51:00,180.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5898,1|61408|1|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:48:00,2025-01-31 20:51:00,180.0,5,20,2025-01-31,late,1_to_5min_late,off_peak,weekday
5899,1|61379|1|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:49:00,2025-01-31 20:36:00,-780.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5900,1|61379|1|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:49:00,2025-01-31 20:36:00,-780.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5901,1|61379|1|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:58:00,2025-01-31 20:45:00,-780.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5902,1|61408|3|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 20:58:00,2025-01-31 20:58:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5903,1|61408|3|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:58:00,2025-01-31 20:58:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5904,1|61379|1|86|31012025,Antonplatz (Berlin),departure,2025-01-31 20:58:00,2025-01-31 20:45:00,-780.0,5,20,2025-01-31,early,more_than_5min_early,off_peak,weekday
5905,1|61408|2|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:58:00,2025-01-31 20:58:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5906,1|61408|2|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:58:00,2025-01-31 20:58:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5907,1|61380|1|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 20:59:00,2025-01-31 20:59:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5908,1|61380|1|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 20:59:00,2025-01-31 20:59:00,0.0,5,20,2025-01-31,punctual,on_time,off_peak,weekday
5909,1|61408|3|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:08:00,2025-01-31 21:10:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5910,1|61408|3|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:08:00,2025-01-31 21:10:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5911,1|61379|2|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:09:00,2025-01-31 21:09:00,0.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5912,1|61379|2|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:09:00,2025-01-31 21:09:00,0.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5913,1|61408|4|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:18:00,2025-01-31 21:17:00,-60.0,5,21,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5914,1|61408|4|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:18:00,2025-01-31 21:17:00,-60.0,5,21,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5915,1|61380|2|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:19:00,2025-01-31 21:07:00,-720.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5916,1|61380|2|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:19:00,2025-01-31 21:07:00,-720.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5917,1|61380|2|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 21:28:00,2025-01-31 21:31:00,180.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5918,1|61380|2|86|31012025,Antonplatz (Berlin),departure,2025-01-31 21:28:00,2025-01-31 21:31:00,180.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5919,1|61408|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:28:00,2025-01-31 21:31:00,180.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5920,1|61408|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:28:00,2025-01-31 21:31:00,180.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5921,1|61379|3|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:29:00,2025-01-31 21:07:00,-1320.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5922,1|61379|3|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:29:00,2025-01-31 21:07:00,-1320.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5923,1|61408|7|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 21:38:00,2025-01-31 21:40:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5924,1|61379|3|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 21:38:00,2025-01-31 21:37:00,-60.0,5,21,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5925,1|61379|3|86|31012025,Antonplatz (Berlin),departure,2025-01-31 21:38:00,2025-01-31 21:37:00,-60.0,5,21,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5926,1|61408|7|86|31012025,Antonplatz (Berlin),departure,2025-01-31 21:38:00,2025-01-31 21:40:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5927,1|61408|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:38:00,2025-01-31 21:37:00,-60.0,5,21,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5928,1|61408|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:38:00,2025-01-31 21:37:00,-60.0,5,21,2025-01-31,punctual,1_to_5min_early,off_peak,weekday
5929,1|61380|3|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:39:00,2025-01-31 21:39:00,0.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5930,1|61380|3|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:39:00,2025-01-31 21:39:00,0.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5931,1|61380|3|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 21:48:00,2025-01-31 21:48:00,0.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5932,1|61408|8|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 21:48:00,2025-01-31 21:49:00,60.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5933,1|61408|8|86|31012025,Antonplatz (Berlin),departure,2025-01-31 21:48:00,2025-01-31 21:49:00,60.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5934,1|61380|3|86|31012025,Antonplatz (Berlin),departure,2025-01-31 21:48:00,2025-01-31 21:48:00,0.0,5,21,2025-01-31,punctual,on_time,off_peak,weekday
5935,1|61408|7|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:48:00,2025-01-31 21:50:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5936,1|61408|7|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:48:00,2025-01-31 21:50:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5937,1|61379|4|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:49:00,2025-01-31 21:36:00,-780.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5938,1|61379|4|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:49:00,2025-01-31 21:36:00,-780.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5939,1|61379|4|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 21:58:00,2025-01-31 21:45:00,-780.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5940,1|61408|9|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 21:58:00,2025-01-31 22:01:00,180.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5941,1|61379|4|86|31012025,Antonplatz (Berlin),departure,2025-01-31 21:58:00,2025-01-31 21:45:00,-780.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5942,1|61408|9|86|31012025,Antonplatz (Berlin),departure,2025-01-31 21:58:00,2025-01-31 22:01:00,180.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5943,1|61408|8|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:58:00,2025-01-31 22:00:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5944,1|61408|8|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 21:58:00,2025-01-31 22:00:00,120.0,5,21,2025-01-31,late,1_to_5min_late,off_peak,weekday
5945,1|61390|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 21:59:00,2025-01-31 21:37:00,-1320.0,5,21,2025-01-31,early,more_than_5min_early,off_peak,weekday
5946,1|61390|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 22:08:00,2025-01-31 22:06:00,-120.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
5947,1|61408|9|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 22:08:00,2025-01-31 22:11:00,180.0,5,22,2025-01-31,late,1_to_5min_late,off_peak,weekday
5948,1|61408|9|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 22:08:00,2025-01-31 22:11:00,180.0,5,22,2025-01-31,late,1_to_5min_late,off_peak,weekday
5949,1|61379|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 22:09:00,2025-01-31 22:07:00,-120.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
5950,1|61379|5|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 22:09:00,2025-01-31 22:07:00,-120.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
5951,1|61409|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 22:18:00,2025-01-31 22:19:00,60.0,5,22,2025-01-31,punctual,on_time,off_peak,weekday
5952,1|61379|5|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 22:18:00,2025-01-31 22:16:00,-120.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
5953,1|61379|5|86|31012025,Antonplatz (Berlin),departure,2025-01-31 22:18:00,2025-01-31 22:16:00,-120.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
5954,1|61409|0|86|31012025,Antonplatz (Berlin),departure,2025-01-31 22:18:00,2025-01-31 22:19:00,60.0,5,22,2025-01-31,punctual,on_time,off_peak,weekday
5955,1|61389|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 22:19:00,2025-01-31 22:07:00,-720.0,5,22,2025-01-31,early,more_than_5min_early,off_peak,weekday
5956,1|61389|0|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 22:28:00,2025-01-31 22:30:00,120.0,5,22,2025-01-31,late,1_to_5min_late,off_peak,weekday
5957,1|61409|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 22:28:00,2025-01-31 22:32:00,240.0,5,22,2025-01-31,late,1_to_5min_late,off_peak,weekday
5958,1|61409|0|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 22:28:00,2025-01-31 22:32:00,240.0,5,22,2025-01-31,late,1_to_5min_late,off_peak,weekday
5959,1|61379|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 22:29:00,2025-01-31 22:06:00,-1380.0,5,22,2025-01-31,early,more_than_5min_early,off_peak,weekday
5960,1|61379|6|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-31 22:29:00,2025-01-31 22:06:00,-1380.0,5,22,2025-01-31,early,more_than_5min_early,off_peak,weekday
5961,1|61379|6|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 22:38:00,2025-01-31 22:35:00,-180.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
5962,1|61409|1|86|31012025,Antonplatz (Berlin),arrival,2025-01-31 22:38:00,2025-01-31 22:39:00,60.0,5,22,2025-01-31,punctual,on_time,off_peak,weekday
5963,1|61379|6|86|31012025,Antonplatz (Berlin),departure,2025-01-31 22:38:00,2025-01-31 22:35:00,-180.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
5964,1|61409|1|86|31012025,Antonplatz (Berlin),departure,2025-01-31 22:38:00,2025-01-31 22:39:00,60.0,5,22,2025-01-31,punctual,on_time,off_peak,weekday
5965,1|61390|1|86|31012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-31 22:39:00,2025-01-31 22:37:00,-120.0,5,22,2025-01-31,early,1_to_5min_early,off_peak,weekday
